transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn,
467,18-04-19,7:17:53,5,12,5389,Y,1,1,44,2,5,2.5,N,5
468,18-04-19,7:56:22,5,28,0,N,1,1,34,1,2.45,2.45,N,2.45
468,18-04-19,7:56:22,5,28,0,N,9,1,83,1,14,14,N,14
469,18-04-19,7:32:12,5,12,0,Y,1,1,41,1,4.25,4.25,N,4.25
469,18-04-19,7:32:12,5,12,0,Y,1,2,84,2,1.6,0.8,N,1.6
470,18-04-19,6:38:48,5,26,5559,Y,1,1,48,2,5,2.5,N,5
471,18-04-19,7:28:40,5,12,0,N,1,1,32,2,6,3,N,6
471,18-04-19,7:28:40,5,12,0,N,9,1,81,1,28,28,N,28
480,18-04-19,6:05:54,5,12,0,N,1,1,23,2,5,2.5,N,5
489,18-04-19,8:18:01,5,28,5248,Y,1,1,34,2,4.9,2.45,N,4.9
493,18-04-19,10:03:21,5,12,0,Y,1,1,29,2,5,2.5,N,5
498,18-04-19,7:28:28,5,12,5763,N,1,1,35,1,3.1,3.1,N,3.1
516,18-04-19,6:23:38,5,26,0,N,1,1,54,1,2.5,2.5,N,2.5
516,18-04-19,6:23:38,5,26,0,N,1,5,75,1,3.5,3.5,N,3.5
522,18-04-19,10:13:01,5,12,0,Y,1,1,41,1,4.25,4.25,N,4.25
522,18-04-19,10:13:01,5,12,0,Y,1,2,64,1,0.8,0.8,N,0.8
524,18-04-19,6:25:54,5,28,0,N,1,1,29,1,2.5,2.5,N,2.5
534,18-04-19,8:02:57,5,12,0,N,1,1,25,1,2.2,2.2,N,2.2
534,18-04-19,8:02:57,5,12,0,N,1,5,74,1,3.5,3.5,N,3.5
539,18-04-19,10:01:23,5,28,0,Y,1,1,58,1,3.5,3.5,N,3.5
541,18-04-19,9:24:37,5,12,5321,Y,1,1,39,1,4.25,4.25,N,4.25
541,18-04-19,9:24:37,5,12,5321,Y,1,2,84,1,0.8,0.8,N,0.8
551,18-04-19,8:02:09,5,12,5422,Y,1,1,55,2,8,4,N,8
564,18-04-19,9:14:24,5,26,0,N,1,1,41,3,12.75,4.25,N,12.75
564,18-04-19,9:14:24,5,26,0,N,1,2,65,1,0.8,0.8,N,0.8
571,18-04-19,6:56:03,5,26,0,N,1,1,36,1,3.75,3.75,N,3.75
580,18-04-19,9:32:57,5,12,0,N,1,1,39,3,12.75,4.25,N,12.75
580,18-04-19,9:32:57,5,12,0,N,1,2,65,2,1.6,0.8,N,1.6
584,18-04-19,9:46:40,5,26,0,Y,1,1,50,1,2.5,2.5,N,2.5
590,18-04-19,10:13:20,5,28,5362,N,1,1,56,1,2.55,2.55,N,2.55
596,18-04-19,9:41:59,5,26,5084,N,1,1,30,2,6,3,N,6
596,18-04-19,9:41:59,5,26,5084,N,1,5,69,1,3.25,3.25,N,3.25
597,18-04-19,6:37:59,5,12,0,Y,1,1,61,2,9.5,4.75,N,9.5
597,18-04-19,6:37:59,5,12,0,Y,1,5,72,1,3.25,3.25,N,3.25
598,18-04-19,8:26:06,5,28,5333,Y,1,1,45,2,6,3,N,6
601,18-04-19,7:48:30,5,12,0,Y,1,1,58,2,7,3.5,N,7
614,18-04-19,7:43:58,5,28,0,N,1,1,22,1,2,2,N,2
616,18-04-19,10:11:36,5,12,0,N,1,1,59,1,4.5,4.5,N,4.5
616,18-04-19,10:11:36,5,12,0,N,1,5,70,1,3.25,3.25,N,3.25
621,18-04-19,7:09:11,5,26,0,N,1,1,50,2,5,2.5,N,5
625,18-04-19,7:35:47,5,26,0,Y,1,1,40,2,7.5,3.75,N,7.5
625,18-04-19,7:35:47,5,26,0,Y,1,2,63,2,1.6,0.8,N,1.6
629,18-04-19,10:23:07,5,12,0,N,1,1,34,2,4.9,2.45,N,4.9
631,18-04-19,8:00:52,5,26,0,N,1,1,57,2,6.2,3.1,N,6.2
635,18-04-19,7:20:28,5,12,0,Y,1,1,48,2,5,2.5,N,5
648,18-04-19,10:49:13,5,26,5321,N,1,1,58,2,7,3.5,N,7
664,18-04-19,10:07:54,5,28,0,N,1,1,22,1,2,2,N,2
664,18-04-19,10:07:54,5,28,0,N,9,1,82,1,12,12,N,12
665,18-04-19,9:37:39,5,28,0,Y,1,1,35,2,6.2,3.1,N,6.2
671,18-04-19,7:19:40,5,28,0,N,1,1,34,1,2.45,2.45,N,2.45
673,18-04-19,9:05:50,5,26,0,Y,1,1,36,2,7.5,3.75,N,7.5
687,18-04-19,9:32:28,5,26,0,Y,1,1,32,2,6,3,N,6
688,18-04-19,8:57:34,5,28,5829,Y,1,1,51,2,6,3,N,6
692,18-04-19,9:12:30,5,28,0,N,1,1,39,1,4.25,4.25,N,4.25
692,18-04-19,9:12:30,5,28,0,N,1,2,84,2,1.6,0.8,N,1.6
693,18-04-19,6:02:51,5,12,0,Y,1,1,87,2,6,3,N,6
693,18-04-19,6:02:51,5,12,0,Y,7,1,20,1,7.6,7.6,N,7.6
702,18-04-19,7:53:50,5,12,0,N,1,1,46,2,5,2.5,N,5
704,18-04-19,7:17:20,5,28,0,N,1,1,52,2,5,2.5,N,5
704,18-04-19,7:17:20,5,28,0,N,9,1,82,1,12,12,N,12
706,18-04-19,6:39:53,5,26,0,N,1,1,43,2,6,3,N,6
712,18-04-19,10:02:39,5,12,0,N,1,1,26,1,3,3,N,3
716,18-04-19,10:48:48,5,12,0,Y,1,1,54,2,5,2.5,N,5
719,18-04-19,7:34:01,5,26,0,N,1,1,53,2,6,3,N,6
726,18-04-19,10:27:24,5,26,0,N,1,1,55,2,8,4,N,8
732,18-04-19,9:56:14,5,26,0,Y,1,1,50,2,5,2.5,N,5
736,18-04-19,10:58:04,5,12,5031,Y,1,1,47,1,3,3,N,3
738,18-04-19,10:58:49,5,28,5806,N,1,1,57,2,6.2,3.1,N,6.2
739,18-04-19,6:25:15,5,26,0,N,1,1,50,2,5,2.5,N,5
748,18-04-19,9:13:00,5,12,0,N,1,1,43,2,6,3,N,6
756,18-04-19,10:43:53,5,26,5881,N,1,1,39,2,8.5,4.25,N,8.5
756,18-04-19,10:43:53,5,26,5881,N,1,2,64,1,0.8,0.8,N,0.8
758,18-04-19,7:52:05,5,12,0,N,1,1,30,2,6,3,N,6
764,18-04-19,10:22:42,5,28,5460,N,1,1,31,2,4.4,2.2,N,4.4
764,18-04-19,10:22:42,5,28,5460,N,7,1,11,1,8.95,8.95,N,8.95
768,18-04-19,10:27:31,5,26,0,N,1,1,27,1,3.5,3.5,N,3.5
769,18-04-19,7:52:22,5,28,0,Y,1,1,53,2,6,3,N,6
773,18-04-19,8:36:25,5,26,0,N,1,1,35,2,6.2,3.1,N,6.2
776,18-04-19,9:26:11,5,26,5249,N,1,1,54,1,2.5,2.5,N,2.5
785,18-04-19,6:43:30,5,12,0,N,1,1,49,1,3,3,N,3
788,18-04-19,6:00:26,5,12,5700,N,1,1,33,3,10.5,3.5,N,10.5
791,18-04-19,10:59:45,5,26,0,N,1,1,28,1,2,2,N,2
791,18-04-19,10:59:45,5,26,0,N,1,5,77,1,3,3,N,3
794,18-04-19,7:22:30,5,12,5420,Y,1,1,46,2,5,2.5,N,5
796,18-04-19,9:23:09,5,12,0,Y,1,1,41,2,8.5,4.25,N,8.5
796,18-04-19,9:23:09,5,12,0,Y,1,2,64,1,0.8,0.8,N,0.8
800,18-04-19,10:13:54,5,12,0,N,1,1,39,1,4.25,4.25,N,4.25
800,18-04-19,10:13:54,5,12,0,N,1,2,65,1,0.8,0.8,N,0.8
802,18-04-19,10:10:01,5,28,0,Y,1,1,23,3,7.5,2.5,N,7.5
809,18-04-19,9:05:11,5,26,0,N,1,1,36,1,3.75,3.75,N,3.75
813,18-04-19,6:59:11,5,28,0,N,1,1,24,1,3,3,N,3
813,18-04-19,6:59:11,5,28,0,N,7,1,14,1,8.95,8.95,N,8.95
814,18-04-19,10:36:37,5,28,0,Y,1,1,25,1,2.2,2.2,N,2.2
819,18-04-19,10:58:42,5,26,0,N,1,1,60,3,11.25,3.75,N,11.25
819,18-04-19,10:58:42,5,26,0,N,1,5,77,1,3,3,N,3
830,18-04-19,6:58:52,5,12,0,N,1,1,43,1,3,3,N,3
830,18-04-19,6:58:52,5,12,0,N,1,5,78,1,4.5,4.5,N,4.5
838,18-04-19,6:32:31,5,26,0,Y,1,1,37,1,3,3,N,3
838,18-04-19,6:32:31,5,26,0,Y,1,2,64,2,1.6,0.8,N,1.6
838,18-04-19,6:32:31,5,26,0,Y,1,5,71,1,3.75,3.75,N,3.75
844,18-04-19,6:43:08,5,26,0,N,1,1,31,1,2.2,2.2,N,2.2
845,18-04-19,7:43:39,5,12,0,N,1,1,42,1,2.5,2.5,N,2.5
856,18-04-19,9:39:43,5,12,0,N,1,1,55,2,8,4,N,8
857,18-04-19,9:36:02,5,26,0,N,1,1,36,1,3.75,3.75,N,3.75
867,18-04-19,7:55:19,5,26,0,N,1,1,31,1,2.2,2.2,N,2.2
867,18-04-19,7:55:19,5,26,0,N,1,5,76,1,3.5,3.5,N,3.5
878,18-04-19,9:06:58,5,26,0,N,1,1,60,1,3.75,3.75,N,3.75
878,18-04-19,9:06:58,5,26,0,N,1,5,76,1,3.5,3.5,N,3.5
885,18-04-19,8:14:30,5,12,0,Y,1,1,25,1,2.2,2.2,N,2.2
891,18-04-19,9:37:18,5,26,0,N,1,1,32,1,3,3,N,3
891,18-04-19,9:37:18,5,26,0,N,1,5,76,1,3.5,3.5,N,3.5
895,18-04-19,9:07:35,5,12,0,N,1,1,41,1,4.25,4.25,N,4.25
895,18-04-19,9:07:35,5,12,0,N,1,2,65,2,1.6,0.8,N,1.6
900,18-04-19,7:13:30,5,28,0,Y,1,1,30,2,6,3,N,6
905,18-04-19,6:40:13,5,12,0,N,1,1,58,1,3.5,3.5,N,3.5
908,18-04-19,9:53:49,5,26,0,Y,1,1,51,2,6,3,N,6
908,18-04-19,9:53:49,5,26,0,Y,1,5,78,1,4.5,4.5,N,4.5
910,18-04-19,6:51:16,5,12,0,N,1,1,59,2,9,4.5,N,9
916,18-04-19,7:58:39,5,28,0,N,1,1,57,2,6.2,3.1,N,6.2
917,18-04-19,10:52:05,5,12,0,N,1,1,31,1,2.2,2.2,N,2.2
917,18-04-19,10:52:05,5,12,0,N,1,5,70,1,3.25,3.25,N,3.25
918,18-04-19,6:32:25,5,12,5787,N,1,1,57,1,3.1,3.1,N,3.1
918,18-04-19,6:32:25,5,12,5787,N,1,5,77,1,3,3,N,3
919,18-04-19,7:26:36,5,28,0,N,1,1,37,1,3,3,N,3
919,18-04-19,7:26:36,5,28,0,N,1,2,63,2,1.6,0.8,N,1.6
919,18-04-19,7:26:36,5,28,0,N,1,5,71,1,3.75,3.75,N,3.75
920,18-04-19,10:04:20,5,28,0,N,1,1,61,1,4.75,4.75,N,4.75
941,18-04-19,10:03:49,5,28,0,Y,1,1,41,1,4.25,4.25,N,4.25
941,18-04-19,10:03:49,5,28,0,Y,1,2,84,2,1.6,0.8,N,1.6
943,18-04-19,10:27:55,5,28,5050,Y,1,1,56,1,2.55,2.55,N,2.55
946,18-04-19,6:42:35,5,26,5925,Y,1,1,37,1,3,3,N,3
946,18-04-19,6:42:35,5,26,5925,Y,1,2,63,1,0.8,0.8,N,0.8
949,18-04-19,9:14:55,5,12,0,Y,1,1,53,1,3,3,N,3
963,18-04-19,9:25:27,5,28,5466,N,1,1,25,1,2.2,2.2,N,2.2
963,18-04-19,9:25:27,5,28,5466,N,1,5,75,1,3.5,3.5,N,3.5
972,18-04-19,8:55:24,5,28,0,Y,1,1,38,1,3.75,3.75,N,3.75
972,18-04-19,8:55:24,5,28,0,Y,1,2,64,1,0.8,0.8,N,0.8
972,18-04-19,8:55:24,5,28,0,Y,7,1,2,1,18,18,N,18
973,18-04-19,7:43:41,5,12,0,Y,1,1,36,1,3.75,3.75,N,3.75
994,18-04-19,6:45:04,5,12,0,Y,1,1,28,2,4,2,N,4
994,18-04-19,6:45:04,5,12,0,Y,7,1,19,1,6.4,6.4,N,6.4
998,18-04-19,8:04:39,5,26,5530,Y,1,1,40,1,3.75,3.75,N,3.75
998,18-04-19,8:04:39,5,26,5530,Y,1,2,84,2,1.6,0.8,N,1.6
1001,18-04-19,6:51:55,5,12,0,Y,1,1,60,1,3.75,3.75,N,3.75
1005,18-04-19,10:27:52,5,26,5559,N,1,1,38,1,3.75,3.75,N,3.75
1005,18-04-19,10:27:52,5,26,5559,N,1,2,65,1,0.8,0.8,N,0.8
1010,18-04-19,10:12:55,5,12,0,Y,1,1,61,1,4.75,4.75,N,4.75
1011,18-04-19,7:02:40,5,26,5422,Y,1,1,35,1,3.1,3.1,N,3.1
1013,18-04-19,10:05:10,5,26,0,N,1,1,38,1,3.75,3.75,N,3.75
1013,18-04-19,10:05:10,5,26,0,N,1,2,65,2,1.6,0.8,N,1.6
1019,18-04-19,6:35:19,5,26,0,N,1,1,26,1,3,3,N,3
1020,18-04-19,7:01:03,5,26,0,N,1,1,52,1,2.5,2.5,N,2.5
1020,18-04-19,7:01:03,5,26,0,N,1,5,69,1,3.25,3.25,N,3.25
1024,18-04-19,10:41:32,5,28,0,N,1,1,40,2,7.5,3.75,N,7.5
1024,18-04-19,10:41:32,5,28,0,N,1,2,65,1,0.8,0.8,N,0.8
1025,18-04-19,10:24:30,5,28,0,Y,1,1,52,1,2.5,2.5,N,2.5
1027,18-04-19,8:08:44,5,26,0,N,1,1,53,2,6,3,N,6
1038,18-04-19,10:31:16,5,28,0,N,1,1,29,1,2.5,2.5,N,2.5
1038,18-04-19,10:31:16,5,28,0,N,1,5,78,1,4.5,4.5,N,4.5
1041,18-04-19,7:03:48,5,28,5904,Y,1,1,55,2,8,4,N,8
1051,18-04-19,10:23:39,5,28,5074,Y,1,1,54,1,2.5,2.5,N,2.5
1055,18-04-19,8:15:04,5,26,0,Y,1,1,44,1,2.5,2.5,N,2.5
1059,18-04-19,7:01:51,5,26,0,Y,1,1,46,1,2.5,2.5,N,2.5
1064,18-04-19,10:12:53,5,12,0,N,1,1,39,2,8.5,4.25,N,8.5
1064,18-04-19,10:12:53,5,12,0,N,1,2,84,1,0.8,0.8,N,0.8
1064,18-04-19,10:12:53,5,12,0,N,1,5,77,1,3,3,N,3
1068,18-04-19,6:07:19,5,28,0,N,1,1,58,1,3.5,3.5,N,3.5
1080,18-04-19,6:11:22,5,12,5758,N,1,1,32,1,3,3,N,3
1083,18-04-19,7:22:17,5,26,0,N,1,1,27,2,7,3.5,N,7
1084,18-04-19,7:10:47,5,12,5402,Y,1,1,41,1,4.25,4.25,N,4.25
1084,18-04-19,7:10:47,5,12,5402,Y,1,2,64,1,0.8,0.8,N,0.8
1087,18-04-19,9:25:07,5,28,5929,N,1,1,59,1,4.5,4.5,N,4.5
1091,18-04-19,9:46:21,5,12,0,N,1,1,22,1,2,2,N,2
1094,18-04-19,10:05:11,5,12,5281,N,1,1,47,1,3,3,N,3
1098,18-04-19,10:32:07,5,26,0,Y,1,1,30,1,3,3,N,3
1100,18-04-19,10:15:56,5,28,0,N,1,1,51,1,3,3,N,3
1102,18-04-19,6:29:38,5,12,0,N,1,1,47,2,6,3,N,6
1102,18-04-19,6:29:38,5,12,0,N,1,5,70,1,3.25,3.25,N,3.25
1113,18-04-19,6:11:28,5,28,5099,N,1,1,30,2,6,3,N,6
1113,18-04-19,6:11:28,5,28,5099,N,1,5,73,1,3.75,3.75,N,3.75
1120,18-04-19,8:38:20,5,12,0,N,1,1,34,1,2.45,2.45,N,2.45
1125,18-04-19,8:51:53,5,26,0,Y,1,1,22,1,2,2,N,2
1140,18-04-19,8:56:36,5,28,0,N,1,1,36,1,3.75,3.75,N,3.75
1154,18-04-19,6:11:35,5,12,5089,Y,1,1,56,2,5.1,2.55,N,5.1
1159,18-04-19,6:44:23,5,26,0,N,1,1,33,2,7,3.5,N,7
1160,18-04-19,8:59:27,5,26,0,N,1,1,42,1,2.5,2.5,N,2.5
1167,18-04-19,8:28:26,5,26,5203,Y,1,1,25,1,2.2,2.2,N,2.2
1171,18-04-19,9:49:28,5,12,0,Y,1,1,42,1,2.5,2.5,N,2.5
1172,18-04-19,10:58:00,5,28,0,Y,1,1,52,1,2.5,2.5,N,2.5
1172,18-04-19,10:58:00,5,28,0,Y,7,1,2,1,18,18,N,18
1173,18-04-19,8:11:52,5,12,0,Y,1,1,51,1,3,3,N,3
1173,18-04-19,8:11:52,5,12,0,Y,1,5,76,1,3.5,3.5,N,3.5
1174,18-04-19,10:38:07,5,26,5896,Y,1,1,60,2,7.5,3.75,N,7.5
1180,18-04-19,7:42:19,5,28,0,N,1,1,32,2,6,3,N,6
1183,18-04-19,7:39:38,5,26,0,N,1,1,48,1,2.5,2.5,N,2.5
1183,18-04-19,7:39:38,5,26,0,N,1,5,75,1,3.5,3.5,N,3.5
1185,18-04-19,8:51:20,5,26,0,N,1,1,31,2,4.4,2.2,N,4.4
1185,18-04-19,8:51:20,5,26,0,N,1,5,76,1,3.5,3.5,N,3.5
1193,18-04-19,8:39:36,5,12,0,Y,1,1,41,1,4.25,4.25,N,4.25
1193,18-04-19,8:39:36,5,12,0,Y,1,2,65,2,1.6,0.8,N,1.6
1197,18-04-19,7:16:38,5,26,5657,N,1,1,33,1,3.5,3.5,N,3.5
1198,18-04-19,6:06:23,5,28,0,Y,1,1,37,1,3,3,N,3
1198,18-04-19,6:06:23,5,28,0,Y,1,2,84,2,1.6,0.8,N,1.6
1198,18-04-19,6:06:23,5,28,0,Y,7,1,5,1,15,15,N,15
1205,18-04-19,6:48:24,5,28,0,N,1,1,29,1,2.5,2.5,N,2.5
1205,18-04-19,6:48:24,5,28,0,N,9,1,83,1,14,14,N,14
1212,18-04-19,6:30:11,5,12,0,Y,1,1,48,1,2.5,2.5,N,2.5
1216,18-04-19,6:02:08,5,12,5336,N,1,1,24,2,6,3,N,6
1217,18-04-19,10:08:07,5,12,0,N,1,1,41,1,4.25,4.25,N,4.25
1217,18-04-19,10:08:07,5,12,0,N,1,2,64,2,1.6,0.8,N,1.6
1218,18-04-19,9:49:17,5,26,0,Y,1,1,54,1,2.5,2.5,N,2.5
1221,18-04-19,7:43:32,5,12,0,N,1,1,22,1,2,2,N,2
1222,18-04-19,10:47:00,5,12,0,Y,1,1,34,1,2.45,2.45,N,2.45
1224,18-04-19,6:30:50,5,28,5417,Y,1,1,56,1,2.55,2.55,N,2.55
1226,18-04-19,8:16:50,5,26,0,Y,1,1,46,1,2.5,2.5,N,2.5
1226,18-04-19,8:16:50,5,26,0,Y,1,5,76,1,3.5,3.5,N,3.5
1231,18-04-19,8:07:34,5,26,0,Y,1,1,48,2,5,2.5,N,5
1232,18-04-19,11:44:25,5,27,0,N,1,1,50,1,2.5,2.5,N,2.5
1236,18-04-19,15:40:59,5,27,0,N,1,1,87,2,6,3,N,6
1241,18-04-19,15:17:53,5,27,0,N,1,1,55,2,8,4,N,8
1247,18-04-19,14:43:28,5,29,5405,N,1,1,61,1,4.75,4.75,N,4.75
1247,18-04-19,14:43:28,5,29,5405,N,1,5,75,1,3.5,3.5,N,3.5
1252,18-04-19,16:35:21,5,27,0,Y,1,1,58,1,3.5,3.5,N,3.5
1256,18-04-19,12:52:55,5,29,0,Y,1,1,28,1,2,2,N,2
1259,18-04-19,15:45:54,5,27,0,N,1,1,24,1,3,3,N,3
1259,18-04-19,15:45:54,5,27,0,N,1,5,75,1,3.5,3.5,N,3.5
1264,18-04-19,12:46:26,5,29,0,Y,1,1,31,2,4.4,2.2,N,4.4
1278,18-04-19,16:48:06,5,29,0,Y,1,1,57,1,3.1,3.1,N,3.1
1282,18-04-19,17:06:58,5,27,0,N,1,1,87,1,3,3,N,3
1283,18-04-19,12:33:24,5,27,0,N,1,1,24,1,3,3,N,3
1294,18-04-19,16:20:33,5,29,5832,Y,1,1,37,2,6,3,N,6
1294,18-04-19,16:20:33,5,29,5832,Y,1,2,63,1,0.8,0.8,N,0.8
1296,18-04-19,15:04:16,5,29,0,N,1,1,31,1,2.2,2.2,N,2.2
1297,18-04-19,13:44:12,5,27,0,N,1,1,46,1,2.5,2.5,N,2.5
1305,18-04-19,11:42:35,5,27,5310,N,1,1,35,2,6.2,3.1,N,6.2
1312,18-04-19,13:31:16,5,29,0,Y,1,1,60,1,3.75,3.75,N,3.75
1313,18-04-19,11:13:55,5,27,0,N,1,1,39,2,8.5,4.25,N,8.5
1313,18-04-19,11:13:55,5,27,0,N,1,2,65,1,0.8,0.8,N,0.8
1313,18-04-19,11:13:55,5,27,0,N,1,5,78,1,4.5,4.5,N,4.5
1317,18-04-19,14:58:14,5,29,5718,Y,1,1,43,2,6,3,N,6
1317,18-04-19,14:58:14,5,29,5718,Y,1,5,78,1,4.5,4.5,N,4.5
1320,18-04-19,11:28:31,5,29,0,N,1,1,50,1,2.5,2.5,N,2.5
1323,18-04-19,15:50:47,5,29,0,Y,1,1,49,1,3,3,N,3
1323,18-04-19,15:50:47,5,29,0,Y,1,5,70,1,3.25,3.25,N,3.25
1325,18-04-19,15:57:50,5,27,0,N,1,1,23,1,2.5,2.5,N,2.5
1325,18-04-19,15:57:50,5,27,0,N,7,1,6,1,21,21,N,21
1326,18-04-19,12:33:42,5,29,0,Y,1,1,55,1,4,4,N,4
1333,18-04-19,16:38:58,5,27,0,Y,1,1,33,2,7,3.5,N,7
1334,18-04-19,17:05:39,5,29,0,Y,1,1,30,2,6,3,N,6
1334,18-04-19,17:05:39,5,29,0,Y,1,5,75,1,3.5,3.5,N,3.5
1335,18-04-19,13:09:44,5,29,0,N,1,1,29,1,2.5,2.5,N,2.5
1338,18-04-19,16:13:06,5,29,0,Y,1,1,42,1,2.5,2.5,N,2.5
1339,18-04-19,11:55:48,5,29,5159,Y,1,1,43,2,6,3,N,6
1340,18-04-19,13:56:13,5,27,0,Y,1,1,40,1,3.75,3.75,N,3.75
1340,18-04-19,13:56:13,5,27,0,Y,1,2,84,1,0.8,0.8,N,0.8
1345,18-04-19,11:29:36,5,29,0,N,1,1,30,1,3,3,N,3
1359,18-04-19,12:55:50,5,29,5314,Y,1,1,43,1,3,3,N,3
1359,18-04-19,12:55:50,5,29,5314,Y,7,1,4,1,20.45,20.45,N,20.45
1363,18-04-19,12:32:29,5,27,0,N,1,1,60,2,7.5,3.75,N,7.5
1367,18-04-19,12:05:30,5,27,0,N,1,1,49,2,6,3,N,6
1374,18-04-19,16:40:03,5,27,0,Y,1,1,54,2,5,2.5,N,5
1375,18-04-19,15:31:01,5,29,0,Y,1,1,38,2,7.5,3.75,N,7.5
1375,18-04-19,15:31:01,5,29,0,Y,1,2,64,1,0.8,0.8,N,0.8
1375,18-04-19,15:31:01,5,29,0,Y,1,5,77,1,3,3,N,3
1378,18-04-19,17:32:06,5,27,5270,Y,1,1,60,1,3.75,3.75,N,3.75
1385,18-04-19,12:05:32,5,27,0,Y,1,1,45,1,3,3,N,3
1398,18-04-19,13:53:46,5,27,0,Y,1,1,58,1,3.5,3.5,N,3.5
1399,18-04-19,13:27:45,5,27,5714,N,1,1,44,2,5,2.5,N,5
1403,18-04-19,14:15:22,5,29,0,N,1,1,22,2,4,2,N,4
1414,18-04-19,16:43:34,5,29,0,N,1,1,48,2,5,2.5,N,5
1414,18-04-19,16:43:34,5,29,0,N,1,5,78,1,4.5,4.5,N,4.5
1416,18-04-19,16:39:06,5,29,5889,Y,1,1,28,1,2,2,N,2
1422,18-04-19,14:02:43,5,27,0,N,1,1,40,1,3.75,3.75,N,3.75
1422,18-04-19,14:02:43,5,27,0,N,1,2,63,1,0.8,0.8,N,0.8
1430,18-04-19,13:24:50,5,29,5259,N,1,1,30,1,3,3,N,3
1431,18-04-19,15:52:19,5,27,0,Y,1,1,51,2,6,3,N,6
1433,18-04-19,15:55:13,5,29,5520,N,1,1,58,1,3.5,3.5,N,3.5
1433,18-04-19,15:55:13,5,29,5520,N,1,5,69,1,3.25,3.25,N,3.25
1433,18-04-19,15:55:13,5,29,5520,N,7,1,13,1,8.95,8.95,N,8.95
1437,18-04-19,18:26:20,5,29,0,N,1,1,54,2,5,2.5,N,5
1439,18-04-19,11:12:35,5,27,5530,Y,1,1,54,2,5,2.5,N,5
1439,18-04-19,11:12:35,5,27,5530,Y,1,5,74,1,3.5,3.5,N,3.5
1448,18-04-19,16:53:16,5,27,0,Y,1,1,44,1,2.5,2.5,N,2.5
1453,18-04-19,17:23:37,5,27,0,Y,1,1,40,1,3.75,3.75,N,3.75
1453,18-04-19,17:23:37,5,27,0,Y,1,2,63,2,1.6,0.8,N,1.6
1457,18-04-19,13:37:20,5,29,0,Y,1,1,36,1,3.75,3.75,N,3.75
1457,18-04-19,13:37:20,5,29,0,Y,1,5,77,1,3,3,N,3
1457,18-04-19,13:37:20,5,29,0,Y,7,1,5,1,15,15,N,15
1458,18-04-19,11:30:26,5,29,0,N,1,1,24,2,6,3,N,6
1459,18-04-19,18:27:02,5,27,5889,N,1,1,32,1,3,3,N,3
1461,18-04-19,16:56:04,5,27,0,N,1,1,30,2,6,3,N,6
1463,18-04-19,14:45:46,5,29,5064,N,1,1,47,2,6,3,N,6
1463,18-04-19,14:45:46,5,29,5064,N,1,5,79,1,3.75,3.75,N,3.75
1471,18-04-19,15:42:13,5,29,0,Y,1,1,22,1,2,2,N,2
1471,18-04-19,15:42:13,5,29,0,Y,1,5,76,1,3.5,3.5,N,3.5
1477,18-04-19,11:26:19,5,29,5534,Y,1,1,45,1,3,3,N,3
1477,18-04-19,11:26:19,5,29,5534,Y,1,5,74,1,3.5,3.5,N,3.5
1494,18-04-19,14:24:19,5,27,0,Y,1,1,38,1,3.75,3.75,N,3.75
1494,18-04-19,14:24:19,5,27,0,Y,1,2,63,2,1.6,0.8,N,1.6
1508,18-04-19,12:24:07,5,29,0,Y,1,1,42,2,5,2.5,N,5
1515,18-04-19,11:15:21,5,29,5253,Y,1,1,51,1,3,3,N,3
1519,18-04-19,11:23:11,5,29,5740,Y,1,1,44,2,5,2.5,N,5
1525,18-04-19,14:33:10,5,27,5736,Y,1,1,48,2,5,2.5,N,5
1530,18-04-19,14:28:38,5,27,0,N,1,1,61,2,9.5,4.75,N,9.5
1532,18-04-19,15:20:02,5,27,0,N,1,1,87,2,6,3,N,6
1536,18-04-19,12:40:17,5,27,0,N,1,1,26,2,6,3,N,6
1538,18-04-19,11:51:22,5,27,0,N,1,1,48,1,2.5,2.5,N,2.5
1538,18-04-19,11:51:22,5,27,0,N,1,5,69,1,3.25,3.25,N,3.25
1542,18-04-19,12:44:36,5,27,0,Y,1,1,46,2,5,2.5,N,5
1542,18-04-19,12:44:36,5,27,0,Y,1,5,69,1,3.25,3.25,N,3.25
1548,18-04-19,15:59:17,5,29,5734,Y,1,1,46,1,2.5,2.5,N,2.5
1548,18-04-19,15:59:17,5,29,5734,Y,1,5,69,1,3.25,3.25,N,3.25
1552,18-04-19,14:29:28,5,29,5809,N,1,1,49,2,6,3,N,6
1558,18-04-19,14:17:14,5,29,0,Y,1,1,27,1,3.5,3.5,N,3.5
1559,18-04-19,14:01:25,5,29,0,N,1,1,45,2,6,3,N,6
1569,18-04-19,15:50:29,5,29,0,Y,1,1,41,2,8.5,4.25,N,8.5
1569,18-04-19,15:50:29,5,29,0,Y,1,2,84,2,1.6,0.8,N,1.6
1569,18-04-19,15:50:29,5,29,0,Y,1,5,79,1,3.75,3.75,N,3.75
1574,18-04-19,17:56:24,5,29,0,Y,1,1,33,2,7,3.5,N,7
1592,18-04-19,17:03:49,5,29,0,N,1,1,60,1,3.75,3.75,N,3.75
1593,18-04-19,15:00:01,5,29,5807,Y,1,1,41,1,4.25,4.25,N,4.25
1593,18-04-19,15:00:01,5,29,5807,Y,1,2,64,1,0.8,0.8,N,0.8
